Date,ADVANC.BK,AOT.BK,BBL.BK,BDMS.BK,BH.BK,CPALL.BK,CPF.BK,CPN.BK,DELTA.BK,HMPRO.BK,INTUCH.BK,IVL.BK,KBANK.BK,KTB.BK,MINT.BK,PTT.BK,PTTEP.BK,SCC.BK,TRUE.BK,TTB.BK
2017-02-21,123.62248229980469,36.62885284423828,133.24757385253906,17.624591827392578,155.51315307617188,52.76947784423828,23.005006790161133,47.35557174682617,7.586659908294678,7.7834978103637695,37.26457214355469,28.325889587402344,151.75184631347656,13.965919494628906,31.160747528076172,27.400894165039062,64.22203063964844,391.7492370605469,5.609264373779297,1.6463690996170044
2017-02-22,124.72624969482422,37.095462799072266,133.24757385253906,17.624591827392578,157.23155212402344,53.42910385131836,23.208589553833008,47.35557174682617,7.608029842376709,7.702418804168701,37.26457214355469,28.525365829467773,151.75184631347656,14.325865745544434,31.391576766967773,27.74599838256836,64.90889739990234,391.7492370605469,5.7004714012146,1.6463690996170044
2017-02-23,124.35835266113281,36.1622428894043,132.87115478515625,17.624591827392578,155.9427947998047,52.76947784423828,23.005006790161133,48.8902473449707,7.608029842376709,7.824036121368408,37.43550491333008,28.126415252685547,149.7861785888672,14.109896659851074,30.929933547973633,27.46991539001465,63.535160064697266,394.78607177734375,5.7004714012146,1.5673431158065796
2017-02-24,125.46210479736328,36.1622428894043,132.87115478515625,17.370391845703125,155.51315307617188,52.54961395263672,21.987085342407227,48.45176696777344,7.3426337242126465,7.905113697052002,37.43550491333008,28.724843978881836,148.99986267089844,14.253875732421875,31.391576766967773,27.5389347076416,63.36344528198242,394.78607177734375,5.7004714012146,1.593685269355774
2017-02-27,124.35835266113281,36.1622428894043,133.24757385253906,17.285659790039062,152.076416015625,52.76947784423828,22.39425277709961,47.79404830932617,7.519564151763916,7.905113697052002,36.92268753051758,28.325889587402344,147.42730712890625,13.965919494628906,31.622392654418945,27.607955932617188,63.36344528198242,391.7492370605469,5.609264373779297,1.593685269355774
2017-02-28,122.88664245605469,36.1622428894043,133.6239776611328,17.031457901000977,151.21728515625,52.76947784423828,22.80141830444336,48.23252487182617,8.183056831359863,7.986192226409912,36.23894119262695,28.325889587402344,150.5724334716797,14.109896659851074,31.622392654418945,27.400894165039062,63.87860107421875,391.7492370605469,5.7004714012146,1.6068557500839233
2017-03-01,125.09416198730469,36.39554214477539,136.2588348388672,17.031457901000977,152.5060272216797,52.98935317993164,23.005006790161133,49.10948181152344,7.917658805847168,7.905113697052002,37.0936279296875,28.724843978881836,153.32443237304688,14.253875732421875,31.853206634521484,27.5389347076416,64.05030822753906,394.78607177734375,5.8828864097595215,1.62002694606781
2017-03-02,124.72624969482422,36.1622428894043,137.76443481445312,17.031457901000977,150.7876739501953,52.76947784423828,22.80141830444336,48.67100524902344,7.608030796051025,7.986192226409912,36.92268753051758,28.92431640625,154.11070251464844,14.253875732421875,31.853206634521484,27.5389347076416,64.05030822753906,396.304443359375,5.791679382324219,1.6463690996170044
2017-03-03,124.72624969482422,35.69563293457031,137.38804626464844,16.94672393798828,149.92849731445312,52.54961395263672,22.80141830444336,48.8902473449707,7.8070783615112305,8.026731491088867,36.92268753051758,28.724843978881836,153.32443237304688,14.253875732421875,32.084041595458984,27.331878662109375,63.535160064697266,397.8228759765625,6.019698143005371,1.6068557500839233
2017-03-06,124.72624969482422,35.928932189941406,135.50599670410156,17.031457901000977,152.076416015625,52.329742431640625,23.005006790161133,48.67100524902344,7.740728378295898,7.905113697052002,36.75175476074219,28.126415252685547,150.96559143066406,14.109896659851074,32.084041595458984,26.77971649169922,62.50486373901367,396.304443359375,5.8828864097595215,1.593685269355774
2017-03-07,124.72624969482422,35.69563293457031,137.01161193847656,17.116191864013672,151.64686584472656,51.45024490356445,22.80141830444336,49.10948181152344,7.762844085693359,7.864572525024414,36.75175476074219,28.126415252685547,150.96559143066406,14.109896659851074,31.853206634521484,26.848739624023438,62.50486373901367,399.3412780761719,5.8828864097595215,1.6068557500839233
2017-03-08,124.72624969482422,36.39554214477539,137.38804626464844,17.200923919677734,152.93565368652344,51.88998794555664,23.005006790161133,49.54795455932617,7.8070783615112305,7.7834978103637695,36.75175476074219,27.727455139160156,150.96559143066406,14.181884765625,31.853206634521484,27.19383430480957,62.84828567504883,406.933349609375,5.928490161895752,1.593685269355774
2017-03-09,124.35835266113281,36.39554214477539,137.01161193847656,17.370391845703125,152.93565368652344,51.67012023925781,23.005006790161133,49.32871627807617,7.696495532989502,7.7834978103637695,36.23894119262695,27.3284969329834,149.39300537109375,14.325865745544434,31.622392654418945,26.917753219604492,61.47455596923828,406.933349609375,5.837283134460449,1.6068557500839233
2017-03-10,124.72624969482422,35.928932189941406,137.01161193847656,17.285659790039062,152.93565368652344,51.45024490356445,23.005006790161133,49.844974517822266,7.6301469802856445,7.824036121368408,36.40987777709961,26.929542541503906,149.39300537109375,14.397854804992676,31.622392654418945,26.917753219604492,60.959407806396484,397.8228759765625,5.7004714012146,1.5805140733718872
2017-03-13,125.46210479736328,36.39554214477539,137.01161193847656,17.19157600402832,156.01255798339844,52.109867095947266,22.80141830444336,50.290016174316406,7.541681289672852,7.661880016326904,36.580806732177734,27.129018783569336,148.6067657470703,14.325865745544434,31.622392654418945,27.19383430480957,61.646270751953125,405.41485595703125,5.7004714012146,1.5278302431106567
2017-03-14,125.09416198730469,35.928932189941406,137.38804626464844,17.02051544189453,153.41233825683594,51.88998794555664,22.39425277709961,50.290016174316406,7.453215599060059,7.7834978103637695,36.75175476074219,27.727455139160156,149.39300537109375,14.469843864440918,31.622392654418945,27.400894165039062,61.47455596923828,400.8596496582031,5.7004714012146,1.5541719198226929
2017-03-15,125.83003997802734,35.69563293457031,137.01161193847656,17.02051544189453,156.01255798339844,51.88998794555664,22.19066619873047,50.290016174316406,7.541681289672852,7.742956638336182,36.92268753051758,27.727455139160156,148.99986267089844,14.469843864440918,31.622392654418945,27.262855529785156,60.959407806396484,399.3412780761719,5.654867649078369,1.593685269355774
2017-03-16,128.7734375,36.62885284423828,138.5172576904297,16.934982299804688,156.01255798339844,51.67012023925781,22.39425277709961,50.73506546020508,7.364750385284424,7.621339321136475,37.60645294189453,28.126415252685547,151.3587188720703,14.685811996459961,32.084041595458984,27.400894165039062,62.67656326293945,403.8965148925781,5.8828864097595215,1.6068557500839233
2017-03-17,129.50927734375,36.1622428894043,139.2700653076172,17.448165893554688,156.44590759277344,51.88998794555664,22.59783363342285,50.512535095214844,7.3426337242126465,7.661880016326904,37.77738571166992,28.126415252685547,151.75184631347656,14.685811996459961,32.084041595458984,27.331878662109375,61.81798553466797,408.4517517089844,5.837283134460449,1.5805140733718872
2017-03-20,130.2451171875,36.39554214477539,139.64645385742188,17.619226455688477,156.01255798339844,52.109867095947266,22.59783363342285,49.844974517822266,7.364750385284424,7.702418804168701,37.77738571166992,27.727455139160156,150.96559143066406,14.685811996459961,32.545677185058594,27.74599838256836,61.81798553466797,406.933349609375,5.837283134460449,1.6068557500839233
2017-03-21,130.2451171875,36.62885284423828,139.2700653076172,17.619226455688477,157.74603271484375,52.109867095947266,22.59783363342285,50.290016174316406,7.3426337242126465,7.824036121368408,37.77738571166992,27.727455139160156,151.75184631347656,14.757800102233887,32.31485366821289,28.022079467773438,62.67656326293945,405.41485595703125,5.928490161895752,1.593685269355774
2017-03-22,129.877197265625,36.862152099609375,137.38804626464844,17.704757690429688,154.2790985107422,51.88998794555664,23.819337844848633,50.73506546020508,7.209935665130615,7.7834978103637695,37.43550491333008,27.727455139160156,149.7861785888672,14.685811996459961,32.77649688720703,28.022079467773438,62.67656326293945,403.8965148925781,5.837283134460449,1.5673431158065796
2017-03-23,129.877197265625,37.328765869140625,137.76443481445312,17.790285110473633,153.84571838378906,52.109867095947266,23.819337844848633,50.73506546020508,7.254168510437012,7.905113697052002,37.60645294189453,27.727455139160156,150.17929077148438,14.757800102233887,33.23814010620117,27.74599838256836,62.67656326293945,403.8965148925781,5.837283134460449,1.5805140733718872
2017-03-24,131.34890747070312,37.095462799072266,137.76443481445312,17.875818252563477,153.84571838378906,52.109867095947266,24.226511001586914,49.844974517822266,7.563797473907471,7.742956638336182,37.94832229614258,27.727455139160156,150.17929077148438,14.90178108215332,33.23814010620117,28.160112380981445,63.36344528198242,409.9701232910156,5.791679382324219,1.5805140733718872
2017-03-27,130.98095703125,37.095462799072266,136.63522338867188,17.961347579956055,153.41233825683594,51.88998794555664,23.819337844848633,50.06748962402344,7.652262210845947,7.742956638336182,37.94832229614258,27.52797508239746,150.17929077148438,14.829790115356445,33.46895980834961,27.8840389251709,63.19172286987305,406.933349609375,5.791679382324219,1.5673431158065796
2017-03-28,132.8206024169922,37.56207275390625,136.2588348388672,18.132410049438477,155.14581298828125,51.88998794555664,23.819337844848633,50.95758056640625,7.718610763549805,7.864572525024414,38.11925506591797,27.727455139160156,150.96559143066406,14.613821029663086,33.69977951049805,27.8840389251709,63.535160064697266,408.4517517089844,5.928490161895752,1.5541719198226929
2017-03-29,131.71681213378906,37.328765869140625,136.2588348388672,18.046875,156.44590759277344,51.88998794555664,23.615755081176758,50.73506546020508,7.497448444366455,7.864572525024414,38.11925506591797,28.126415252685547,151.3587188720703,14.541834831237793,33.69977951049805,27.95480728149414,63.36344528198242,408.4517517089844,5.974095344543457,1.5673431158065796
